fecha_aplicacion,jurisdiccion_aplicacion_id,aplicadas,csumaplicadas,labeldistrito
2022-02-25,14,2091,3394546,Cordoba
2022-02-25,18,426,1024240,Corrientes
2022-02-25,22,782,996723,Chaco
2022-02-25,26,362,506706,Chubut
2022-02-25,30,478,1243169,Entre Rios
2022-02-25,34,291,579727,Formosa
2022-02-25,38,348,688246,Jujuy
2022-02-25,42,93,334915,La Pampa
2022-02-25,46,79,362676,La Rioja
2022-02-25,50,553,1729892,Mendoza
2022-02-25,54,831,943886,Misiones
2022-02-25,58,174,635943,Neuquen
2022-02-25,62,288,682832,Rio Negro
2022-02-25,66,977,1172918,Salta
2022-02-25,70,408,707963,San Juan
2022-02-25,74,246,459003,San Luis
2022-02-25,78,223,304186,Santa Cruz
2022-02-25,82,972,3224820,Santa Fe
2022-02-25,86,325,970681,S del Estero
2022-02-25,90,480,1499726,Tucuman
2022-02-25,94,57,157624,T del Fuego
2022-02-26,2,322,2928764,CABA
2022-02-26,6,3588,15907149,Buenos Aires
2022-02-26,10,21,401527,Catamarca
2022-02-26,14,333,3394879,Cordoba
2022-02-26,18,49,1024289,Corrientes
2022-02-26,22,56,996779,Chaco
2022-02-26,26,52,506758,Chubut
2022-02-26,30,10,1243179,Entre Rios
2022-02-26,34,106,579833,Formosa
2022-02-26,38,68,688314,Jujuy
2022-02-26,42,26,334941,La Pampa
2022-02-26,46,14,362690,La Rioja
2022-02-26,50,175,1730067,Mendoza
2022-02-26,54,258,944144,Misiones
2022-02-26,58,20,635963,Neuquen
2022-02-26,62,51,682883,Rio Negro
2022-02-26,66,271,1173189,Salta
2022-02-26,70,119,708082,San Juan
2022-02-26,78,140,304326,Santa Cruz
2022-02-26,82,64,3224884,Santa Fe
2022-02-26,86,32,970713,S del Estero
2022-02-26,90,221,1499947,Tucuman
2022-02-26,94,15,157639,T del Fuego
2022-02-27,2,405,2929169,CABA
2022-02-27,6,1486,15908635,Buenos Aires
2022-02-27,14,36,3394915,Cordoba
2022-02-27,22,38,996817,Chaco
2022-02-27,26,35,506793,Chubut
2022-02-27,30,1,1243180,Entre Rios
2022-02-27,38,5,688319,Jujuy
2022-02-27,42,9,334950,La Pampa
2022-02-27,46,12,362702,La Rioja
2022-02-27,50,96,1730163,Mendoza
2022-02-27,54,32,944176,Misiones
2022-02-27,58,30,635993,Neuquen
2022-02-27,62,7,682890,Rio Negro
2022-02-27,66,86,1173275,Salta
2022-02-27,70,119,708201,San Juan
2022-02-27,74,26,459029,San Luis
2022-02-27,78,45,304371,Santa Cruz
2022-02-27,82,30,3224914,Santa Fe
2022-02-27,94,1,157640,T del Fuego
2022-02-28,2,301,2929470,CABA
2022-02-28,6,2676,15911311,Buenos Aires
2022-02-28,10,1,401528,Catamarca
2022-02-28,14,186,3395101,Cordoba
2022-02-28,18,4,1024293,Corrientes
2022-02-28,22,47,996864,Chaco
2022-02-28,26,35,506828,Chubut
2022-02-28,30,11,1243191,Entre Rios
2022-02-28,34,29,579862,Formosa
2022-02-28,38,8,688327,Jujuy
2022-02-28,42,17,334967,La Pampa
2022-02-28,46,13,362715,La Rioja
2022-02-28,50,70,1730233,Mendoza
2022-02-28,54,49,944225,Misiones
2022-02-28,58,50,636043,Neuquen
2022-02-28,62,27,682917,Rio Negro
2022-02-28,66,115,1173390,Salta
2022-02-28,70,105,708306,San Juan
2022-02-28,74,19,459048,San Luis
2022-02-28,78,83,304454,Santa Cruz
2022-02-28,82,17,3224931,Santa Fe
2022-02-28,86,11,970724,S del Estero
2022-02-28,90,3,1499950,Tucuman
2022-02-28,94,2,157642,T del Fuego
2022-03-01,2,253,2929723,CABA
2022-03-01,6,2830,15914141,Buenos Aires
2022-03-01,10,1,401529,Catamarca
2022-03-01,14,233,3395334,Cordoba
2022-03-01,18,62,1024355,Corrientes
2022-03-01,22,37,996901,Chaco
2022-03-01,26,7,506835,Chubut
2022-03-01,30,28,1243219,Entre Rios
2022-03-01,34,60,579922,Formosa
2022-03-01,38,14,688341,Jujuy
2022-03-01,42,12,334979,La Pampa
2022-03-01,46,10,362725,La Rioja
2022-03-01,50,58,1730291,Mendoza
2022-03-01,54,43,944268,Misiones
2022-03-01,58,24,636067,Neuquen
2022-03-01,62,2,682919,Rio Negro
2022-03-01,66,95,1173485,Salta
2022-03-01,70,24,708330,San Juan
2022-03-01,74,8,459056,San Luis
2022-03-01,78,58,304512,Santa Cruz
2022-03-01,82,15,3224946,Santa Fe
2022-03-01,86,10,970734,S del Estero
2022-03-02,2,387,2930110,CABA
2022-03-02,6,5528,15919669,Buenos Aires
2022-03-02,10,41,401570,Catamarca
2022-03-02,14,1063,3396397,Cordoba
2022-03-02,18,214,1024569,Corrientes
2022-03-02,22,787,997688,Chaco
2022-03-02,26,236,507071,Chubut
2022-03-02,30,298,1243517,Entre Rios
2022-03-02,34,304,580226,Formosa
2022-03-02,38,340,688681,Jujuy
2022-03-02,42,60,335039,La Pampa
2022-03-02,46,71,362796,La Rioja
2022-03-02,50,579,1730870,Mendoza
2022-03-02,54,626,944894,Misiones
2022-03-02,58,155,636222,Neuquen
2022-03-02,62,158,683077,Rio Negro
2022-03-02,66,495,1173980,Salta
2022-03-02,70,245,708575,San Juan
2022-03-02,74,123,459179,San Luis
2022-03-02,78,82,304594,Santa Cruz
2022-03-02,82,842,3225788,Santa Fe
2022-03-02,86,218,970952,S del Estero
2022-03-02,90,227,1500177,Tucuman
2022-03-02,94,27,157669,T del Fuego
2022-03-03,2,494,2930604,CABA
2022-03-03,6,4729,15924398,Buenos Aires
2022-03-03,10,29,401599,Catamarca
2022-03-03,14,960,3397357,Cordoba
2022-03-03,18,201,1024770,Corrientes
2022-03-03,22,511,998199,Chaco
2022-03-03,26,192,507263,Chubut
2022-03-03,30,310,1243827,Entre Rios
2022-03-03,34,227,580453,Formosa
2022-03-03,38,293,688974,Jujuy
2022-03-03,42,53,335092,La Pampa
2022-03-03,46,153,362949,La Rioja
2022-03-03,50,472,1731342,Mendoza
2022-03-03,54,678,945572,Misiones
2022-03-03,58,159,636381,Neuquen
2022-03-03,62,160,683237,Rio Negro
2022-03-03,66,518,1174498,Salta
2022-03-03,70,188,708763,San Juan
2022-03-03,74,113,459292,San Luis
2022-03-03,78,65,304659,Santa Cruz
2022-03-03,82,763,3226551,Santa Fe
2022-03-03,86,195,971147,S del Estero
2022-03-03,90,259,1500436,Tucuman
2022-03-03,94,16,157685,T del Fuego
2022-03-04,2,693,2931297,CABA
2022-03-04,6,4622,15929020,Buenos Aires
2022-03-04,10,41,401640,Catamarca
2022-03-04,14,1048,3398405,Cordoba
2022-03-04,18,232,1025002,Corrientes
2022-03-04,22,442,998641,Chaco
2022-03-04,26,220,507483,Chubut
2022-03-04,30,193,1244020,Entre Rios
2022-03-04,34,328,580781,Formosa
2022-03-04,38,308,689282,Jujuy
2022-03-04,42,85,335177,La Pampa
2022-03-04,46,166,363115,La Rioja
2022-03-04,50,619,1731961,Mendoza
2022-03-04,54,659,946231,Misiones
2022-03-04,58,194,636575,Neuquen
2022-03-04,62,197,683434,Rio Negro
2022-03-04,66,464,1174962,Salta
2022-03-04,70,227,708990,San Juan
2022-03-04,74,109,459401,San Luis
2022-03-04,78,77,304736,Santa Cruz
2022-03-04,82,521,3227072,Santa Fe
2022-03-04,86,219,971366,S del Estero
2022-03-04,90,328,1500764,Tucuman
2022-03-04,94,36,157721,T del Fuego
2022-03-05,2,282,2931579,CABA
2022-03-05,6,2316,15931336,Buenos Aires
2022-03-05,10,7,401647,Catamarca
2022-03-05,14,329,3398734,Cordoba
2022-03-05,18,51,1025053,Corrientes
2022-03-05,22,14,998655,Chaco
2022-03-05,26,29,507512,Chubut
2022-03-05,30,4,1244024,Entre Rios
2022-03-05,34,37,580818,Formosa
2022-03-05,38,58,689340,Jujuy
2022-03-05,42,6,335183,La Pampa
2022-03-05,46,9,363124,La Rioja
2022-03-05,50,162,1732123,Mendoza
2022-03-05,54,118,946349,Misiones
2022-03-05,58,30,636605,Neuquen
2022-03-05,62,32,683466,Rio Negro
2022-03-05,66,254,1175216,Salta
2022-03-05,70,65,709055,San Juan
2022-03-05,74,21,459422,San Luis
2022-03-05,78,7,304743,Santa Cruz
2022-03-05,82,56,3227128,Santa Fe
2022-03-05,86,26,971392,S del Estero
2022-03-05,94,6,157727,T del Fuego
2022-03-06,2,254,2931833,CABA
2022-03-06,6,1343,15932679,Buenos Aires
2022-03-06,14,60,3398794,Cordoba
2022-03-06,22,11,998666,Chaco
2022-03-06,38,1,689341,Jujuy
2022-03-06,42,3,335186,La Pampa
2022-03-06,46,7,363131,La Rioja
2022-03-06,50,59,1732182,Mendoza
2022-03-06,54,5,946354,Misiones
2022-03-06,58,21,636626,Neuquen
2022-03-06,66,69,1175285,Salta
2022-03-06,70,3,709058,San Juan
2022-03-06,74,2,459424,San Luis
2022-03-06,78,1,304744,Santa Cruz
2022-03-06,82,8,3227136,Santa Fe
2022-03-06,86,1,971393,S del Estero
2022-03-06,94,1,157728,T del Fuego
2022-03-07,2,361,2932194,CABA
2022-03-07,6,4652,15937331,Buenos Aires
2022-03-07,10,57,401704,Catamarca
2022-03-07,14,720,3399514,Cordoba
2022-03-07,18,116,1025169,Corrientes
2022-03-07,22,394,999060,Chaco
2022-03-07,26,156,507668,Chubut
2022-03-07,30,126,1244150,Entre Rios
2022-03-07,34,161,580979,Formosa
2022-03-07,38,256,689597,Jujuy
2022-03-07,42,49,335235,La Pampa
2022-03-07,46,94,363225,La Rioja
2022-03-07,50,484,1732666,Mendoza
2022-03-07,54,423,946777,Misiones
2022-03-07,58,117,636743,Neuquen
2022-03-07,62,106,683572,Rio Negro
2022-03-07,66,368,1175653,Salta
2022-03-07,70,152,709210,San Juan
2022-03-07,74,146,459570,San Luis
2022-03-07,78,42,304786,Santa Cruz
2022-03-07,82,481,3227617,Santa Fe
2022-03-07,86,170,971563,S del Estero
2022-03-07,90,221,1500985,Tucuman
2022-03-07,94,18,157746,T del Fuego
2022-03-08,2,484,2932678,CABA
2022-03-08,6,3309,15940640,Buenos Aires
2022-03-08,10,20,401724,Catamarca
2022-03-08,14,703,3400217,Cordoba
2022-03-08,18,6,1025175,Corrientes
2022-03-08,22,52,999112,Chaco
2022-03-08,26,77,507745,Chubut
2022-03-08,30,134,1244284,Entre Rios
2022-03-08,34,115,581094,Formosa
2022-03-08,38,159,689756,Jujuy
2022-03-08,42,43,335278,La Pampa
2022-03-08,46,29,363254,La Rioja
2022-03-08,50,458,1733124,Mendoza
2022-03-08,54,99,946876,Misiones
2022-03-08,58,41,636784,Neuquen
2022-03-08,62,64,683636,Rio Negro
2022-03-08,66,270,1175923,Salta
2022-03-08,70,118,709328,San Juan
2022-03-08,74,117,459687,San Luis
2022-03-08,78,39,304825,Santa Cruz
2022-03-08,82,180,3227797,Santa Fe
2022-03-08,86,90,971653,S del Estero
2022-03-08,90,197,1501182,Tucuman
2022-03-08,94,15,157761,T del Fuego
2022-03-09,2,460,2933138,CABA
2022-03-09,6,2593,15943233,Buenos Aires
2022-03-09,10,26,401750,Catamarca
2022-03-09,14,591,3400808,Cordoba
2022-03-09,18,97,1025272,Corrientes
2022-03-09,22,273,999385,Chaco
2022-03-09,26,118,507863,Chubut
2022-03-09,30,180,1244464,Entre Rios
2022-03-09,34,90,581184,Formosa
2022-03-09,38,261,690017,Jujuy
2022-03-09,42,29,335307,La Pampa
2022-03-09,46,67,363321,La Rioja
2022-03-09,50,487,1733611,Mendoza
2022-03-09,54,501,947377,Misiones
2022-03-09,58,91,636875,Neuquen
2022-03-09,62,109,683745,Rio Negro
2022-03-09,66,386,1176309,Salta
2022-03-09,70,116,709444,San Juan
2022-03-09,74,115,459802,San Luis
2022-03-09,78,21,304846,Santa Cruz
2022-03-09,82,429,3228226,Santa Fe
2022-03-09,86,106,971759,S del Estero
2022-03-09,90,210,1501392,Tucuman
2022-03-09,94,20,157781,T del Fuego
2022-03-10,2,439,2933577,CABA
2022-03-10,6,6894,15950127,Buenos Aires
2022-03-10,10,28,401778,Catamarca
2022-03-10,14,620,3401428,Cordoba
2022-03-10,18,53,1025325,Corrientes
2022-03-10,22,111,999496,Chaco
2022-03-10,26,113,507976,Chubut
2022-03-10,30,133,1244597,Entre Rios
2022-03-10,34,90,581274,Formosa
2022-03-10,38,101,690118,Jujuy
2022-03-10,42,20,335327,La Pampa
2022-03-10,46,76,363397,La Rioja
2022-03-10,50,426,1734037,Mendoza
2022-03-10,54,300,947677,Misiones
2022-03-10,58,82,636957,Neuquen
2022-03-10,62,114,683859,Rio Negro
2022-03-10,66,241,1176550,Salta
2022-03-10,70,122,709566,San Juan
2022-03-10,74,98,459900,San Luis
2022-03-10,78,20,304866,Santa Cruz
2022-03-10,82,480,3228706,Santa Fe
2022-03-10,86,49,971808,S del Estero
2022-03-10,90,119,1501511,Tucuman
2022-03-10,94,32,157813,T del Fuego
2022-03-11,2,728,2934305,CABA
2022-03-11,6,4084,15954211,Buenos Aires
2022-03-11,10,24,401802,Catamarca
2022-03-11,14,720,3402148,Cordoba
2022-03-11,18,107,1025432,Corrientes
2022-03-11,22,239,999735,Chaco
2022-03-11,26,130,508106,Chubut
2022-03-11,30,246,1244843,Entre Rios
2022-03-11,34,85,581359,Formosa
2022-03-11,38,168,690286,Jujuy
2022-03-11,42,44,335371,La Pampa
2022-03-11,46,78,363475,La Rioja
2022-03-11,50,491,1734528,Mendoza
2022-03-11,54,317,947994,Misiones
2022-03-11,58,88,637045,Neuquen
2022-03-11,62,164,684023,Rio Negro
2022-03-11,66,335,1176885,Salta
2022-03-11,70,122,709688,San Juan
2022-03-11,74,145,460045,San Luis
2022-03-11,78,29,304895,Santa Cruz
2022-03-11,82,552,3229258,Santa Fe
2022-03-11,86,106,971914,S del Estero
2022-03-11,90,184,1501695,Tucuman
2022-03-11,94,27,157840,T del Fuego
2022-03-12,2,163,2934468,CABA
2022-03-12,6,2060,15956271,Buenos Aires
2022-03-12,10,4,401806,Catamarca
2022-03-12,14,161,3402309,Cordoba
2022-03-12,18,30,1025462,Corrientes
2022-03-12,22,13,999748,Chaco
2022-03-12,26,64,508170,Chubut
2022-03-12,30,22,1244865,Entre Rios
2022-03-12,34,12,581371,Formosa
2022-03-12,38,56,690342,Jujuy
2022-03-12,42,6,335377,La Pampa
2022-03-12,46,2,363477,La Rioja
2022-03-12,50,119,1734647,Mendoza
2022-03-12,54,106,948100,Misiones
2022-03-12,58,26,637071,Neuquen
2022-03-12,62,67,684090,Rio Negro
2022-03-12,66,175,1177060,Salta
2022-03-12,70,41,709729,San Juan
2022-03-12,74,1,460046,San Luis
2022-03-12,78,6,304901,Santa Cruz
2022-03-12,82,32,3229290,Santa Fe
2022-03-12,86,4,971918,S del Estero
2022-03-12,90,25,1501720,Tucuman
2022-03-12,94,3,157843,T del Fuego
2022-03-13,2,152,2934620,CABA
2022-03-13,6,949,15957220,Buenos Aires
2022-03-13,14,29,3402338,Cordoba
2022-03-13,22,7,999755,Chaco
2022-03-13,26,13,508183,Chubut
2022-03-13,30,4,1244869,Entre Rios
2022-03-13,34,1,581372,Formosa
2022-03-13,38,6,690348,Jujuy
2022-03-13,42,3,335380,La Pampa
2022-03-13,46,1,363478,La Rioja
2022-03-13,50,43,1734690,Mendoza
2022-03-13,54,3,948103,Misiones
2022-03-13,58,8,637079,Neuquen
2022-03-13,62,3,684093,Rio Negro
2022-03-13,66,34,1177094,Salta
2022-03-13,70,22,709751,San Juan
2022-03-13,78,3,304904,Santa Cruz
2022-03-13,82,9,3229299,Santa Fe
2022-03-13,94,7,157850,T del Fuego
2022-03-14,2,602,2935222,CABA
2022-03-14,6,3723,15960943,Buenos Aires
2022-03-14,10,24,401830,Catamarca
2022-03-14,14,515,3402853,Cordoba
2022-03-14,18,119,1025581,Corrientes
2022-03-14,22,324,1000079,Chaco
2022-03-14,26,107,508290,Chubut
2022-03-14,30,146,1245015,Entre Rios
2022-03-14,34,93,581465,Formosa
2022-03-14,38,262,690610,Jujuy
2022-03-14,42,49,335429,La Pampa
2022-03-14,46,60,363538,La Rioja
2022-03-14,50,484,1735174,Mendoza
2022-03-14,54,379,948482,Misiones
2022-03-14,58,84,637163,Neuquen
2022-03-14,62,101,684194,Rio Negro
2022-03-14,66,276,1177370,Salta
2022-03-14,70,112,709863,San Juan
2022-03-14,74,88,460134,San Luis
2022-03-14,78,15,304919,Santa Cruz
2022-03-14,82,524,3229823,Santa Fe
2022-03-14,86,109,972027,S del Estero
2022-03-14,90,191,1501911,Tucuman
2022-03-14,94,18,157868,T del Fuego
2022-03-15,2,656,2935878,CABA
2022-03-15,6,3267,15964210,Buenos Aires
2022-03-15,10,41,401871,Catamarca
2022-03-15,14,443,3403296,Cordoba
2022-03-15,18,85,1025666,Corrientes
2022-03-15,22,306,1000385,Chaco
2022-03-15,26,91,508381,Chubut
2022-03-15,30,221,1245236,Entre Rios
2022-03-15,34,123,581588,Formosa
2022-03-15,38,388,690998,Jujuy
2022-03-15,42,26,335455,La Pampa
2022-03-15,46,45,363583,La Rioja
2022-03-15,50,450,1735624,Mendoza
2022-03-15,54,347,948829,Misiones
2022-03-15,58,74,637237,Neuquen
2022-03-15,62,106,684300,Rio Negro
2022-03-15,66,345,1177715,Salta
2022-03-15,70,151,710014,San Juan
2022-03-15,74,98,460232,San Luis
2022-03-15,78,38,304957,Santa Cruz
2022-03-15,82,536,3230359,Santa Fe
2022-03-15,86,98,972125,S del Estero
2022-03-15,90,147,1502058,Tucuman
2022-03-15,94,15,157883,T del Fuego
2022-03-16,2,691,2936569,CABA
2022-03-16,6,3182,15967392,Buenos Aires
2022-03-16,10,24,401895,Catamarca
2022-03-16,14,426,3403722,Cordoba
2022-03-16,18,117,1025783,Corrientes
2022-03-16,22,303,1000688,Chaco
2022-03-16,26,81,508462,Chubut
2022-03-16,30,177,1245413,Entre Rios
2022-03-16,34,82,581670,Formosa
2022-03-16,38,294,691292,Jujuy
2022-03-16,42,39,335494,La Pampa
2022-03-16,46,35,363618,La Rioja
2022-03-16,50,464,1736088,Mendoza
2022-03-16,54,403,949232,Misiones
2022-03-16,58,70,637307,Neuquen
2022-03-16,62,87,684387,Rio Negro
2022-03-16,66,356,1178071,Salta
2022-03-16,70,135,710149,San Juan
2022-03-16,74,86,460318,San Luis
2022-03-16,78,27,304984,Santa Cruz
2022-03-16,82,503,3230862,Santa Fe
2022-03-16,86,99,972224,S del Estero
2022-03-16,90,163,1502221,Tucuman
2022-03-16,94,13,157896,T del Fuego
2022-03-17,2,929,2937498,CABA
2022-03-17,6,2876,15970268,Buenos Aires
2022-03-17,10,14,401909,Catamarca
2022-03-17,14,397,3404119,Cordoba
2022-03-17,18,117,1025900,Corrientes
2022-03-17,22,306,1000994,Chaco
2022-03-17,26,71,508533,Chubut
2022-03-17,30,132,1245545,Entre Rios
2022-03-17,34,69,581739,Formosa
2022-03-17,38,273,691565,Jujuy
2022-03-17,42,24,335518,La Pampa
2022-03-17,46,13,363631,La Rioja
2022-03-17,50,439,1736527,Mendoza
2022-03-17,54,487,949719,Misiones
2022-03-17,58,95,637402,Neuquen
2022-03-17,62,76,684463,Rio Negro
2022-03-17,66,295,1178366,Salta
2022-03-17,70,100,710249,San Juan
2022-03-17,74,63,460381,San Luis
2022-03-17,78,24,305008,Santa Cruz
2022-03-17,82,399,3231261,Santa Fe
2022-03-17,86,113,972337,S del Estero
2022-03-17,90,192,1502413,Tucuman
2022-03-17,94,14,157910,T del Fuego
2022-03-18,2,644,2938142,CABA
2022-03-18,6,2339,15972607,Buenos Aires
2022-03-18,10,12,401921,Catamarca
2022-03-18,14,429,3404548,Cordoba
2022-03-18,18,218,1026118,Corrientes
2022-03-18,22,250,1001244,Chaco
2022-03-18,26,81,508614,Chubut
2022-03-18,30,130,1245675,Entre Rios
2022-03-18,34,92,581831,Formosa
2022-03-18,38,244,691809,Jujuy
2022-03-18,42,40,335558,La Pampa
2022-03-18,46,49,363680,La Rioja
2022-03-18,50,463,1736990,Mendoza
2022-03-18,54,390,950109,Misiones
2022-03-18,58,84,637486,Neuquen
2022-03-18,62,124,684587,Rio Negro
2022-03-18,66,300,1178666,Salta
2022-03-18,70,86,710335,San Juan
2022-03-18,74,102,460483,San Luis
2022-03-18,78,37,305045,Santa Cruz
2022-03-18,82,370,3231631,Santa Fe
2022-03-18,86,87,972424,S del Estero
2022-03-18,90,155,1502568,Tucuman
2022-03-18,94,28,157938,T del Fuego
2022-03-19,2,253,2938395,CABA
2022-03-19,6,1686,15974293,Buenos Aires
2022-03-19,10,5,401926,Catamarca
2022-03-19,14,97,3404645,Cordoba
2022-03-19,18,1,1026119,Corrientes
2022-03-19,22,18,1001262,Chaco
2022-03-19,26,40,508654,Chubut
2022-03-19,30,19,1245694,Entre Rios
2022-03-19,34,17,581848,Formosa
2022-03-19,38,52,691861,Jujuy
2022-03-19,42,10,335568,La Pampa
2022-03-19,46,3,363683,La Rioja
2022-03-19,50,108,1737098,Mendoza
2022-03-19,54,76,950185,Misiones
2022-03-19,58,14,637500,Neuquen
2022-03-19,62,49,684636,Rio Negro
2022-03-19,66,133,1178799,Salta
2022-03-19,70,61,710396,San Juan
2022-03-19,74,2,460485,San Luis
2022-03-19,78,2,305047,Santa Cruz
2022-03-19,82,60,3231691,Santa Fe
2022-03-19,86,8,972432,S del Estero
2022-03-19,90,18,1502586,Tucuman
2022-03-19,94,5,157943,T del Fuego
2022-03-20,2,162,2938557,CABA
2022-03-20,6,640,15974933,Buenos Aires
2022-03-20,14,10,3404655,Cordoba
2022-03-20,22,9,1001271,Chaco
2022-03-20,26,3,508657,Chubut
2022-03-20,38,2,691863,Jujuy
2022-03-20,42,5,335573,La Pampa
2022-03-20,50,41,1737139,Mendoza
2022-03-20,54,5,950190,Misiones
2022-03-20,58,6,637506,Neuquen
2022-03-20,66,32,1178831,Salta
2022-03-20,70,13,710409,San Juan
2022-03-20,74,1,460486,San Luis
2022-03-20,78,1,305048,Santa Cruz
2022-03-20,82,8,3231699,Santa Fe
2022-03-20,86,1,972433,S del Estero
2022-03-21,2,285,2938842,CABA
2022-03-21,6,2407,15977340,Buenos Aires
2022-03-21,10,11,401937,Catamarca
2022-03-21,14,355,3405010,Cordoba
2022-03-21,18,92,1026211,Corrientes
2022-03-21,22,214,1001485,Chaco
2022-03-21,26,101,508758,Chubut
2022-03-21,30,113,1245807,Entre Rios
2022-03-21,34,72,581920,Formosa
2022-03-21,38,351,692214,Jujuy
2022-03-21,42,24,335597,La Pampa
2022-03-21,46,28,363711,La Rioja
2022-03-21,50,359,1737498,Mendoza
2022-03-21,54,314,950504,Misiones
2022-03-21,58,76,637582,Neuquen
2022-03-21,62,79,684715,Rio Negro
2022-03-21,66,232,1179063,Salta
2022-03-21,70,83,710492,San Juan
2022-03-21,74,92,460578,San Luis
2022-03-21,78,15,305063,Santa Cruz
2022-03-21,82,427,3232126,Santa Fe
2022-03-21,86,122,972555,S del Estero
2022-03-21,90,147,1502733,Tucuman
2022-03-21,94,10,157953,T del Fuego
2022-03-22,2,411,2939253,CABA
2022-03-22,6,2376,15979716,Buenos Aires
2022-03-22,10,8,401945,Catamarca
2022-03-22,14,370,3405380,Cordoba
2022-03-22,18,96,1026307,Corrientes
2022-03-22,22,108,1001593,Chaco
2022-03-22,26,59,508817,Chubut
2022-03-22,30,93,1245900,Entre Rios
2022-03-22,34,66,581986,Formosa
2022-03-22,38,270,692484,Jujuy
2022-03-22,42,17,335614,La Pampa
2022-03-22,46,32,363743,La Rioja
2022-03-22,50,417,1737915,Mendoza
2022-03-22,54,352,950856,Misiones
2022-03-22,58,93,637675,Neuquen
2022-03-22,62,83,684798,Rio Negro
2022-03-22,66,247,1179310,Salta
2022-03-22,70,152,710644,San Juan
2022-03-22,74,115,460693,San Luis
2022-03-22,78,15,305078,Santa Cruz
2022-03-22,82,291,3232417,Santa Fe
2022-03-22,86,148,972703,S del Estero
2022-03-22,90,128,1502861,Tucuman
2022-03-22,94,12,157965,T del Fuego
2022-03-23,2,421,2939674,CABA
2022-03-23,6,2551,15982267,Buenos Aires
2022-03-23,10,32,401977,Catamarca
2022-03-23,14,388,3405768,Cordoba
2022-03-23,18,71,1026378,Corrientes
2022-03-23,22,106,1001699,Chaco
2022-03-23,26,75,508892,Chubut
2022-03-23,30,167,1246067,Entre Rios
2022-03-23,34,37,582023,Formosa
2022-03-23,38,380,692864,Jujuy
2022-03-23,42,18,335632,La Pampa
2022-03-23,46,37,363780,La Rioja
2022-03-23,50,443,1738358,Mendoza
2022-03-23,54,163,951019,Misiones
2022-03-23,58,67,637742,Neuquen
2022-03-23,62,82,684880,Rio Negro
2022-03-23,66,314,1179624,Salta
2022-03-23,70,66,710710,San Juan
2022-03-23,74,124,460817,San Luis
2022-03-23,78,20,305098,Santa Cruz
2022-03-23,82,361,3232778,Santa Fe
2022-03-23,86,79,972782,S del Estero
2022-03-23,90,201,1503062,Tucuman
2022-03-23,94,9,157974,T del Fuego
2022-03-24,2,180,2939854,CABA
2022-03-24,6,455,15982722,Buenos Aires
2022-03-24,10,1,401978,Catamarca
2022-03-24,14,56,3405824,Cordoba
2022-03-24,18,6,1026384,Corrientes
2022-03-24,22,11,1001710,Chaco
2022-03-24,26,14,508906,Chubut
2022-03-24,30,1,1246068,Entre Rios
2022-03-24,34,5,582028,Formosa
2022-03-24,38,21,692885,Jujuy
2022-03-24,42,2,335634,La Pampa
2022-03-24,46,8,363788,La Rioja
2022-03-24,50,29,1738387,Mendoza
2022-03-24,54,8,951027,Misiones
2022-03-24,58,43,637785,Neuquen
2022-03-24,62,9,684889,Rio Negro
2022-03-24,66,116,1179740,Salta
2022-03-24,70,7,710717,San Juan
2022-03-24,74,4,460821,San Luis
2022-03-24,78,11,305109,Santa Cruz
2022-03-24,82,5,3232783,Santa Fe
2022-03-24,86,5,972787,S del Estero
2022-03-24,90,2,1503064,Tucuman
2022-03-25,2,509,2940363,CABA
2022-03-25,6,1659,15984381,Buenos Aires
2022-03-25,10,18,401996,Catamarca
2022-03-25,14,339,3406163,Cordoba
2022-03-25,18,108,1026492,Corrientes
2022-03-25,22,196,1001906,Chaco
2022-03-25,26,58,508964,Chubut
